STATION, 12.98302, 4.021469, 48.0765, 14.338, -39.98492, 0.0008387348, 0.01957403, 0.006625515, 828.9081, 0.5977127
STATION, 12.56596, 4.152069, 45.49611, 14.52465, -39.98477, 0.0008511573, 0.02016773, 0.006139241, 829.0065, 0.6116806
STATION, 12.43366, 3.399962, 44.79578, 12.53748, -39.98506, 0.0007270184, 0.01891836, 0.005488047, 828.7621, 0.5267362
STATION, 12.28649, 3.394582, 44.49852, 12.13854, -39.98502, 0.0007340887, 0.01902459, 0.005460392, 828.7672, 0.5008142
STATION, 11.99937, 3.625714, 44.03684, 12.69596, -39.98492, 0.0008071908, 0.01905655, 0.005371897, 828.8005, 0.5318551
STATION, 11.89856, 3.10767, 43.89615, 10.96146, -39.98516, 0.0006205825, 0.01801845, 0.004985432, 828.6913, 0.4687329
STATION, 14.12843, 3.265932, 43.61028, 10.82707, -39.98507, 0.0005779757, 0.02171323, 0.005479056, 828.8156, 0.448892
STATION, 29.5239, 2.892924, 86.77873, 8.110698, -39.98501, 0.000191194, 0.01589559, 0.002155967, 1009.162, 0.01677694
STATION, 21.83167, 3.363028, 57.87197, 14.31243, -39.98416, 0.0006737243, 0.01867622, 0.005592165, 1009.722, 0.5075623
